Row ID	Order ID	Order Date	Order Priority	Order Quantity	Sales	Discount	Ship Mode	Profit	Unit Price	Shipping Cost	First Name	Last Name	Region	Customer Segment	Product Category	Product Sub-Category	Product Name	Product Container	Product Base Margin	Ship Date	BirthDate
1550	11174	~39912%	Medium	30/01/1900	3197.003	0.07	Regular Air	603.46	125.99	7.69	Evan	Henry	Yukon	Corporate	Technology	Telephones and Communication	StarTAC 3000	Small Box	0.59	10/04/2009	03/11/1983
1555	11236	~40481%	High	14/02/1900	298.57	0.07	Regular Air	74.07	6.88	2	Robert	Barroso	Yukon	Small Business	Office Supplies	Paper	Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”	Wrap Bag	0.39	30/10/2010	12/05/1982
1556	11236	~40481%	High	15/01/1900	44.32	0.01	Regular Air	-41.55	2.52	4.28	Robert	Barroso	Yukon	Small Business	Office Supplies	Pens & Art Supplies	Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box	Wrap Bag	0.44	30/10/2010	24/02/1982
1611	11680	~40060%	Medium	19/02/1900	7312.0315	0.06	Regular Air	2031.51	175.99	8.99	Aleksandra	Gannaway	Yukon	Corporate	Technology	Telephones and Communication	2180	Small Box	0.57	06/09/2009	03/10/1982
1612	11682	~40363%	Low	05/01/1900	102.18	0.09	Regular Air	-65.67	19.98	4	Brad	Thomas	Yukon	Home Office	Technology	Computer Peripherals	Belkin 105-Key Black Keyboard	Small Box	0.68	11/07/2010	04/05/1982
1618	11714	~40029%	Critical	01/01/1900	3501.79	0.01	Delivery Truck	-7838.33	3502.14	8.73	Tamara	Willingham	Yukon	Corporate	Technology	Office Machines	Okidata Pacemark 4410N Wide Format Dot Matrix Printer	Jumbo Box	0.57	05/08/2009	18/08/1983
1619	11714	~40029%	Critical	09/01/1900	141.83	0.06	Regular Air	-35.69	15.73	7.42	Tamara	Willingham	Yukon	Corporate	Office Supplies	Scissors, Rulers and Trimmers	Acme Galleria® Hot Forged Steel Scissors with Colored Handles	Small Pack	0.56	05/08/2009	27/08/1983
1625	11748	~39967%	Not Specified	23/01/1900	3503.12	0.01	Delivery Truck	-168.14	145.98	46.2	Tamara	Willingham	Yukon	Corporate	Furniture	Tables	Bevis Rectangular Conference Tables	Jumbo Box	0.69	03/06/2009	03/07/1982
1630	11780	~40442%	Critical	07/01/1900	54.23	0.08	Regular Air	-16.46	7.28	5.47	Tom	Prescott	Yukon	Small Business	Office Supplies	Paper	Southworth Structures Collection™	Small Box	0.35	22/09/2010	24/05/1981
1666	12007	~40083%	Not Specified	11/02/1900	152.26	0.04	Regular Air	64.99	3.69	0.5	Victoria	Pisteka	Yukon	Corporate	Office Supplies	Labels	Avery 487	Small Box	0.38	29/09/2009	07/12/1981
1668	12039	~40345%	High	13/01/1900	2048.568	0.1	Regular Air	-259.99	205.99	8.99	Carlos	Meador	Yukon	Corporate	Technology	Telephones and Communication	TimeportP7382	Small Box	0.56	18/06/2010	01/06/1947
1669	12066	~40580%	Medium	27/01/1900	4442.049	0.1	Regular Air	720.95	200.99	8.08	Denny	Ordway	Yukon	Small Business	Technology	Telephones and Communication	5125	Small Box	0.59	07/02/2011	06/06/1947
1708	12262	~40887%	Low	14/02/1900	1212.928	0.02	Delivery Truck	-1460.77	31.76	45.51	Julia	Barnett	Yukon	Home Office	Furniture	Tables	Hon iLevel™ Computer Training Table	Jumbo Box	0.65	15/12/2011	10/11/1965
1746	12486	~40594%	High	31/01/1900	3081.33	0.08	Delivery Truck	-1341.11	100.98	57.38	Dave	Kipp	Yukon	Corporate	Furniture	Bookcases	Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled	Jumbo Box	0.78	21/02/2011	06/06/1965
1747	12486	~40594%	High	11/02/1900	1692.56	0.04	Regular Air	275.5	40.98	7.2	Dave	Kipp	Yukon	Corporate	Office Supplies	Appliances	Kensington 6 Outlet SmartSocket Surge Protector	Small Box	0.6	21/02/2011	12/03/1965
1755	12580	~40191%	Low	19/02/1900	8038.08	0.1	Regular Air	2821.41	172.99	19.99	Dave	Poirier	Yukon	Small Business	Office Supplies	Binders and Binder Accessories	Ibico EB-19 Dual Function Manual Binding System	Small Box	0.39	15/01/2010	03/05/1965
1758	12612	~40533%	Low	29/01/1900	2360.98	0.02	Regular Air	611.93	78.65	13.99	Julia	Barnett	Yukon	Home Office	Office Supplies	Appliances	Honeywell Quietcare HEPA Air Cleaner	Medium Box	0.52	21/12/2010	14/09/1965
1759	12612	~40533%	Low	18/02/1900	182.2	0.09	Express Air	82.21	3.75	0.5	Julia	Barnett	Yukon	Home Office	Office Supplies	Labels	Avery 496	Small Box	0.37	26/12/2010	17/06/1965
1772	12706	~40137%	Critical	15/02/1900	2494.69	0.09	Delivery Truck	-937.06	58.14	36.61	Dave	Kipp	Yukon	Corporate	Furniture	Bookcases	O'Sullivan 3-Shelf Heavy-Duty Bookcases	Jumbo Box	0.61	21/11/2009	14/01/1964
1774	12708	~40185%	Low	13/02/1900	159.41	0	Express Air	34.68	3.28	0.98	Yana	Sorensen	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Crayola Colored Pencils	Wrap Bag	0.52	12/01/2010	12/06/1964
1808	12930	~40871%	High	18/02/1900	1147.64	0.06	Regular Air	261.87	22.98	4.5	Grant	Thornton	Yukon	Corporate	Office Supplies	Appliances	Belkin F5C206VTEL 6 Outlet Surge	Small Box	0.55	25/11/2011	19/11/1964
1812	12965	~40354%	Medium	07/01/1900	44.74	0.04	Regular Air	-20.1	5.74	5.01	Shirley	Jackson	Yukon	Corporate	Office Supplies	Binders and Binder Accessories	Binder Posts	Small Box	0.39	26/06/2010	17/05/1963
1813	12965	~40354%	Medium	21/01/1900	90.78	0.06	Regular Air	-71.84	4.24	5.41	Shirley	Jackson	Yukon	Corporate	Office Supplies	Binders and Binder Accessories	Storex DuraTech Recycled Plastic Frosted Binders	Small Box	0.35	26/06/2010	19/09/1963
1822	13090	~40385%	Not Specified	15/01/1900	150.2	0.02	Regular Air	12.97	9.27	4.39	David	Bremer	Yukon	Corporate	Office Supplies	Paper	Wirebound Message Books, Four 2 3/4" x 5" Forms per Page, 600 Sets per Book	Wrap Bag	0.38	27/07/2010	23/11/1963
1836	13157	~40950%	Medium	02/01/1900	38.93	0.07	Regular Air	-102.43	20.99	4.81	Deanra	Eno	Yukon	Corporate	Technology	Telephones and Communication	1726 Digital Answering Machine	Medium Box	0.58	12/02/2012	13/10/1962
1838	13218	~39949%	High	18/01/1900	513.08	0.03	Regular Air	198.94	28.53	1.49	Victoria	Pisteka	Yukon	Corporate	Office Supplies	Binders and Binder Accessories	Lock-Up Easel 'Spel-Binder'	Small Box	0.38	17/05/2009	14/06/1962
1839	13218	~39949%	High	16/01/1900	98.8	0.07	Regular Air	-62	5.98	7.15	Victoria	Pisteka	Yukon	Corporate	Office Supplies	Paper	Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)	Small Box	0.36	18/05/2009	15/04/1964
1852	13314	~39946%	High	03/02/1900	89.4	0.08	Express Air	22.22	2.62	0.8	Giulietta	Dortch	Yukon	Small Business	Office Supplies	Rubber Bands	Staples Metal Binder Clips	Wrap Bag	0.39	15/05/2009	16/07/1964
1877	13536	~40043%	Medium	23/01/1900	123.15	0.05	Regular Air	22.98	5.18	2.04	Aleksandra	Gannaway	Yukon	Home Office	Office Supplies	Paper	Array® Memo Cubes	Wrap Bag	0.36	20/08/2009	17/01/1964
1887	13569	~40643%	Critical	13/01/1900	563.18	0.02	Express Air	67.98	40.98	7.2	Carlos	Meador	Yukon	Corporate	Office Supplies	Appliances	Kensington 6 Outlet SmartSocket Surge Protector	Small Box	0.6	12/04/2011	18/05/1962
1888	13569	~40643%	Critical	16/01/1900	47.45	0.05	Regular Air	1.07	2.88	1.49	Carlos	Meador	Yukon	Corporate	Office Supplies	Binders and Binder Accessories	Avery Durable Binders	Small Box	0.36	11/04/2011	17/03/1974
1889	13570	~41245%	Not Specified	02/01/1900	16.97	0.04	Regular Air	-8.8	8.34	0.96	Grant	Thornton	Yukon	Corporate	Furniture	Office Furnishings	Document Clip Frames	Wrap Bag	0.43	03/12/2012	23/06/1974
1890	13570	~41245%	Not Specified	11/02/1900	4077.756	0.04	Regular Air	1086.96	110.99	8.99	Grant	Thornton	Yukon	Corporate	Technology	Telephones and Communication	LX 677	Small Box	0.57	02/12/2012	18/09/1974
1894	13602	~39826%	Low	03/01/1900	445.34	0.03	Delivery Truck	-377.9	145.45	17.85	Brian	Stugart	Yukon	Corporate	Technology	Office Machines	Panasonic KX-P1150 Dot Matrix Printer	Jumbo Drum	0.56	18/01/2009	16/01/1974
1895	13602	~39826%	Low	13/01/1900	660.99	0.02	Regular Air	267.67	48.04	5.09	Brian	Stugart	Yukon	Corporate	Office Supplies	Paper	Xerox 1910	Small Box	0.37	13/01/2009	04/08/1974
1911	13668	~40963%	Critical	11/02/1900	282.61	0.02	Regular Air	-106.36	6.24	5.22	Jill	Fjeld	Yukon	Home Office	Furniture	Office Furnishings	Eldon Expressions Mahogany Wood Desk Collection	Small Box	0.6	26/02/2012	18/06/1973
1943	13923	~41098%	High	28/01/1900	4332.3	0.08	Delivery Truck	2066.12	200.97	15.59	Ed	Braxton	Yukon	Home Office	Technology	Office Machines	Hewlett-Packard Deskjet 6122 Color Inkjet Printer	Jumbo Drum	0.36	10/07/2012	15/08/1973
1949	13958	~40201%	Low	11/01/1900	808.673	0.06	Regular Air	-10.67	85.99	0.99	Jill	Matthias	Yukon	Consumer	Technology	Telephones and Communication	Accessory34	Wrap Bag	0.55	01/02/2010	17/09/1973
1957	13991	~40974%	High	24/01/1900	170.7	0	Regular Air	-37.88	6.48	2.74	Cynthia	Voltz	Yukon	Corporate	Technology	Computer Peripherals	Sony MFD2HD Formatted Diskettes, 10/Pack	Small Pack	0.71	08/03/2012	04/02/1973
1958	13991	~40974%	High	21/01/1900	1839.448	0.07	Regular Air	-742.88	111.96	69	Cynthia	Voltz	Yukon	Corporate	Furniture	Tables	Hon 4060 Series Tables	Large Box	0.63	07/03/2012	14/11/1973
1964	14048	~40315%	Not Specified	16/02/1900	1837.15	0.06	Regular Air	196.58	40.97	8.99	Nora	Paige	Yukon	Small Business	Office Supplies	Pens & Art Supplies	Sanford 52201 APSCO Electric Pencil Sharpener	Small Pack	0.59	17/05/2010	04/09/1973
1965	14048	~40315%	Not Specified	05/01/1900	540.22	0.06	Regular Air	-253.38	101.41	35	Nora	Paige	Yukon	Small Business	Office Supplies	Storage & Organization	Tennsco Regal Shelving Units	Large Box	0.82	19/05/2010	22/03/1956
1966	14048	~40315%	Not Specified	09/02/1900	2035.393	0.01	Regular Air	1152.69	55.99	1.25	Nora	Paige	Yukon	Small Business	Technology	Telephones and Communication	Accessory32	Small Pack	0.35	19/05/2010	14/11/1956
2007	14311	~40026%	Critical	30/01/1900	192.41	0.03	Regular Air	-55.95	6.37	5.19	Brian	Stugart	Yukon	Corporate	Office Supplies	Binders and Binder Accessories	C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack	Small Box	0.38	02/08/2009	09/04/1956
2024	14434	~40589%	Not Specified	08/02/1900	4733.88	0.02	Delivery Truck	239.41	119.99	56.14	Tim	Taslimi	Yukon	Corporate	Technology	Office Machines	Hewlett-Packard 2600DN Business Color Inkjet Printer	Jumbo Box	0.39	17/02/2011	10/05/1956
2050	14630	~41198%	Low	17/01/1900	363.54	0.08	Regular Air	4.75	22.01	5.53	Muhammed	Lee	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Boston 16801 Nautilus™ Battery Pencil Sharpener	Small Pack	0.59	16/10/2012	10/05/1956
2075	14851	~41040%	Not Specified	06/01/1900	3378.18	0.08	Regular Air	-1352.68	599.99	24.49	Juliana	Krohn	Yukon	Corporate	Technology	Copiers and Fax	Canon Image Class D660 Copier	Large Box	0.44	12/05/2012	14/04/1972
2076	14851	~41040%	Not Specified	26/01/1900	1443.266	0.08	Regular Air	156.11	65.99	8.99	Juliana	Krohn	Yukon	Corporate	Technology	Telephones and Communication	Talkabout T8367	Small Box	0.56	13/05/2012	24/03/1972
2088	14950	~40447%	Low	17/02/1900	525	0.03	Regular Air	63.5	10.48	2.89	Giulietta	Dortch	Yukon	Small Business	Office Supplies	Pens & Art Supplies	Staples Battery-Operated Desktop Pencil Sharpener	Small Pack	0.6	26/09/2010	24/02/1972
2095	14981	~40477%	Medium	08/01/1900	279.77	0.07	Regular Air	-14.02	34.76	8.22	Ed	Braxton	Yukon	Home Office	Office Supplies	Storage & Organization	Multi-Use Personal File Cart and Caster Set, Three Stacking Bins	Small Box	0.57	27/10/2010	14/07/1972
2096	14981	~40477%	Medium	08/01/1900	154.21	0.03	Delivery Truck	-160.39	15.23	27.75	Ed	Braxton	Yukon	Home Office	Furniture	Tables	Anderson Hickey Conga Table Tops & Accessories	Jumbo Box	0.76	28/10/2010	03/07/1972
2113	15105	~40120%	Low	08/02/1900	460.43	0.07	Regular Air	-76.18	12.28	6.13	Giulietta	Dortch	Yukon	Small Business	Office Supplies	Storage & Organization	Recycled Eldon Regeneration Jumbo File	Small Box	0.57	10/11/2009	24/09/1972
2123	15111	~40164%	Not Specified	13/01/1900	970.47	0.1	Regular Air	192.38	81.32	0.99	Juliana	Krohn	Yukon	Corporate	Office Supplies	Appliances	Kensington 4 Outlet MasterPiece® Compact Power Control Center	Small Box	0.57	19/12/2009	11/05/1972
2128	15202	~40368%	High	05/02/1900	1340.93	0.09	Express Air	154.16	39.98	9.2	Darrin	Sayre	Yukon	Consumer	Furniture	Office Furnishings	Eldon Radial Chair Mat for Low to Medium Pile Carpets	Wrap Bag	0.65	11/07/2010	11/04/1972
2131	15206	~40486%	Low	04/02/1900	5287.16	0.05	Delivery Truck	-769.05	150.98	66.27	Rob	Lucas	Yukon	Small Business	Furniture	Bookcases	Bush Mission Pointe Library	Jumbo Box	0.65	09/11/2010	28/04/1972
2162	15616	~40991%	Critical	12/01/1900	386.71	0.01	Express Air	-84.12	30.98	6.5	Carlos	Meador	Yukon	Corporate	Technology	Computer Peripherals	Belkin ErgoBoard™ Keyboard	Small Box	0.64	24/03/2012	16/11/1972
2163	15616	~40991%	Critical	03/02/1900	134.06	0.09	Regular Air	5.98	4.13	1.17	Carlos	Meador	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Newell 31	Wrap Bag	0.57	25/03/2012	16/07/1971
2176	15654	~40088%	Not Specified	27/01/1900	7937.59	0.03	Delivery Truck	1383.24	300.98	54.92	Duane	Noonan	Yukon	Corporate	Furniture	Bookcases	Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors	Jumbo Box	0.55	04/10/2009	20/03/1971
2177	15654	~40088%	Not Specified	04/01/1900	9396.41	0.02	Delivery Truck	-4991.42	2550.14	29.7	Duane	Noonan	Yukon	Corporate	Technology	Office Machines	Epson DFX-8500 Dot Matrix Printer	Jumbo Drum	0.57	04/10/2009	19/10/1971
2228	16102	~40160%	Not Specified	25/01/1900	13255.93	0.02	Delivery Truck	4089.27	500.98	26	Aaron	Hawkins	Yukon	Home Office	Furniture	Chairs & Chairmats	Global Troy™ Executive Leather Low-Back Tilter	Jumbo Drum	0.6	15/12/2009	25/10/1971
2254	16229	~39901%	High	27/01/1900	1068.7	0.04	Regular Air	-89.5	40.98	6.5	Nora	Paige	Yukon	Small Business	Technology	Computer Peripherals	Targus USB Numeric Keypad	Small Box	0.74	30/03/2009	17/10/1971
2274	16356	~40757%	Critical	06/01/1900	157.94	0.04	Express Air	9.15	22.98	4.5	Victoria	Pisteka	Yukon	Corporate	Office Supplies	Appliances	Belkin F5C206VTEL 6 Outlet Surge	Small Box	0.55	03/08/2011	18/10/1971
2287	16481	~40592%	Low	19/02/1900	3089.06	0	Regular Air	719.26	56.96	13.22	Paul	Van	Yukon	Corporate	Office Supplies	Appliances	Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit	Small Box	0.56	23/02/2011	12/06/1971
2288	16481	~40592%	Low	16/02/1900	20265.22	0.08	Delivery Truck	6168.64	442.14	14.7	Paul	Van	Yukon	Corporate	Technology	Office Machines	Okidata ML390 Turbo Dot Matrix Printers	Jumbo Drum	0.56	23/02/2011	12/05/1971
2308	16641	~40308%	High	02/02/1900	1209.168	0.03	Delivery Truck	-1052.79	44.43	46.59	Bryan	Spruell	Yukon	Home Office	Furniture	Tables	Hon 61000 Series Interactive Training Tables	Jumbo Box	0.67	11/05/2010	25/11/1971
2309	16642	~40604%	Not Specified	15/02/1900	7640.225	0.07	Regular Air	2027.68	205.99	2.5	Adam	Hart	Yukon	Corporate	Technology	Telephones and Communication	V70	Small Box	0.59	04/03/2011	22/12/1971
2319	16709	~41188%	High	03/01/1900	24.36	0.07	Regular Air	-13.01	6.48	5.74	Giulietta	Dortch	Yukon	Small Business	Office Supplies	Paper	Xerox 1994	Small Box	0.37	08/10/2012	07/09/1971
2354	16992	~40524%	High	15/01/1900	126.74	0.08	Regular Air	-18.53	8.67	3.5	Ed	Jacobs	Yukon	Small Business	Office Supplies	Appliances	Staples 4 Outlet Surge Protector	Small Box	0.58	13/12/2010	09/02/1970
2356	16995	~40530%	Not Specified	11/02/1900	48.41	0.06	Regular Air	-1.46	1.14	0.7	Darrin	Sayre	Yukon	Consumer	Office Supplies	Rubber Bands	OIC Thumb-Tacks	Wrap Bag	0.38	20/12/2010	01/08/1970
2365	17093	~40950%	Not Specified	19/02/1900	4550.06	0.1	Delivery Truck	-1335.32	95.98	58.2	Janet	Martin	Yukon	Corporate	Furniture	Chairs & Chairmats	Global Deluxe Office Fabric Chairs	Jumbo Drum	0.58	13/02/2012	14/08/1969
2414	17510	~41212%	Critical	28/01/1900	462.12	0	Regular Air	226.4	15.57	1.39	Denny	Ordway	Yukon	Small Business	Office Supplies	Envelopes	Park Ridge™ Embossed Executive Business Envelopes	Small Box	0.38	31/10/2012	05/10/1969
2417	17542	~40421%	Low	06/02/1900	105.99	0.01	Regular Air	43.37	2.88	0.5	Charles	Crestani	Yukon	Consumer	Office Supplies	Labels	Avery 49	Small Box	0.36	02/09/2010	26/05/1969
2421	17568	~40459%	Not Specified	31/01/1900	512.87	0	Regular Air	170.69	16.48	1.99	Brad	Thomas	Yukon	Home Office	Technology	Computer Peripherals	Maxell DVD-RAM Discs	Small Pack	0.42	09/10/2010	02/04/1969
2422	17571	~40983%	Not Specified	01/02/1900	102.59	0.01	Regular Air	8.88	2.98	1.58	Thomas	Thornton	Yukon	Consumer	Office Supplies	Rubber Bands	Staples Gold Paper Clips	Wrap Bag	0.39	16/03/2012	10/01/1969
2423	17571	~40983%	Not Specified	19/02/1900	1695.65	0.02	Express Air	51.98	32.98	5.5	Thomas	Thornton	Yukon	Consumer	Technology	Computer Peripherals	PC Concepts 116 Key Quantum 3000 Keyboard	Small Box	0.75	17/03/2012	18/05/1969
2428	17636	~39848%	Low	02/01/1900	7.01	0.03	Regular Air	-4.2	2.94	0.96	Dean	Katz	Yukon	Home Office	Office Supplies	Pens & Art Supplies	Newell 343	Wrap Bag	0.58	08/02/2009	10/10/1968
2434	17669	~39932%	High	01/02/1900	1116.03	0.04	Regular Air	203.44	34.76	5.49	Corey	Roper	Yukon	Small Business	Office Supplies	Storage & Organization	Home/Office Personal File Carts	Small Box	0.6	30/04/2009	23/02/1968
2439	17700	~41209%	Critical	20/01/1900	2305.75	0.03	Regular Air	-530.68	113.64	35	Darren	Budd	Yukon	Home Office	Furniture	Office Furnishings	Eldon Expressions Mahogany Wood Desk Collection	Small Box	0.6	28/10/2012	02/02/1968
2440	17701	~41050%	Critical	21/01/1900	80.45	0.09	Regular Air	-60.96	3.74	4.69	Brad	Thomas	Yukon	Home Office	Office Supplies	Binders and Binder Accessories	Accohide Poly Flexible Ring Binders	Small Box	0.35	22/05/2012	05/07/1968
2450	17799	~41172%	Medium	08/01/1900	149.51	0.02	Regular Air	-31.11	16.98	12.39	Darren	Budd	Yukon	Consumer	Furniture	Office Furnishings	Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting	Large Box	0.61	22/09/2012	14/04/1968
2515	18275	~40918%	Low	25/01/1900	322.73	0.07	Regular Air	101.83	13.4	4.95	Helen	Andreada	Yukon	Corporate	Furniture	Office Furnishings	Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp	Small Pack	0.37	14/01/2012	12/06/1968
2523	18336	~39927%	Not Specified	01/01/1900	7.96	0	Express Air	-0.11	2.88	0.7	Giulietta	Dortch	Yukon	Consumer	Office Supplies	Pens & Art Supplies	Newell 340	Wrap Bag	0.56	24/04/2009	16/04/1967
2536	18402	~40054%	Low	05/01/1900	1548.45	0.03	Delivery Truck	-224.2	284.98	69.55	Deanra	Eno	Yukon	Corporate	Furniture	Chairs & Chairmats	Global Commerce™ Series High-Back Swivel/Tilt Chairs	Jumbo Drum	0.6	05/09/2009	26/02/1967
2537	18402	~40054%	Low	03/01/1900	56.07	0	Regular Air	10.49	12.99	14.37	Deanra	Eno	Yukon	Corporate	Furniture	Office Furnishings	Tensor "Hersey Kiss" Styled Floor Lamp	Large Box	0.73	29/08/2009	07/02/1967
2549	18466	~41050%	Low	25/01/1900	270.16	0.09	Regular Air	16.92	11.09	5.25	Deanra	Eno	Yukon	Corporate	Office Supplies	Envelopes	#10 Self-Seal White Envelopes	Small Box	0.36	30/05/2012	25/12/1970
2550	18466	~41050%	Low	24/01/1900	2694.01	0.08	Express Air	994.31	120.97	7.11	Deanra	Eno	Yukon	Corporate	Technology	Office Machines	Canon BP1200DH 12-Digit Bubble Jet Printing Calculator	Medium Box	0.36	21/05/2012	18/03/1970
2563	18530	~40543%	Not Specified	02/01/1900	56.13	0.02	Regular Air	48.85	20.28	14.39	Grant	Thornton	Yukon	Corporate	Furniture	Office Furnishings	Career Cubicle Clock, 8 1/4", Black	Small Box	0.47	31/12/2010	03/07/1967
2564	18530	~40543%	Not Specified	25/01/1900	1491.5205	0	Regular Air	286.36	65.99	5.99	Grant	Thornton	Yukon	Corporate	Technology	Telephones and Communication	i1000	Small Box	0.58	02/01/2011	12/02/1967
2602	18790	~39855%	High	07/01/1900	13253.93	0.01	Delivery Truck	-1596.75	2036.48	14.7	Nicole	Brennan	Yukon	Consumer	Technology	Office Machines	Lexmark 4227 Plus Dot Matrix Printer	Jumbo Drum	0.55	13/02/2009	11/08/1966
2604	18819	~39869%	Low	22/01/1900	1102.3	0.1	Regular Air	98.12	50.98	22.24	Dan	Campbell	Yukon	Corporate	Furniture	Office Furnishings	Dana Fluorescent Magnifying Lamp, White, 36"	Large Box	0.55	27/02/2009	18/04/1938
2607	18849	~41126%	High	12/02/1900	471.87	0.05	Regular Air	52.27	11.09	5.25	Deanra	Eno	Yukon	Corporate	Office Supplies	Envelopes	#10 Self-Seal White Envelopes	Small Box	0.36	05/08/2012	16/05/1938
2608	18849	~41126%	High	08/02/1900	539.6	0.06	Regular Air	-6.5	13.79	8.78	Deanra	Eno	Yukon	Corporate	Furniture	Office Furnishings	9-3/4 Diameter Round Wall Clock	Small Box	0.43	07/08/2012	22/07/1969
2612	18855	~40071%	High	31/01/1900	229.43	0.03	Regular Air	-127.05	7.3	7.72	Ed	Jacobs	Yukon	Small Business	Office Supplies	Binders and Binder Accessories	Angle-D Binders with Locking Rings, Label Holders	Small Box	0.38	18/09/2009	13/08/1969
2625	19040	~40896%	High	10/01/1900	211.97	0.06	Regular Air	-46.83	21.38	8.99	Adam	Hart	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Boston 1730 StandUp Electric Pencil Sharpener	Small Pack	0.59	20/12/2011	22/11/1969
2626	19041	~40750%	Low	03/01/1900	36.06	0.08	Regular Air	-18.5	10.89	4.5	Grant	Thornton	Yukon	Corporate	Office Supplies	Appliances	Belkin 6 Outlet Metallic Surge Strip	Small Box	0.59	30/07/2011	20/09/1968
2627	19041	~40750%	Low	12/02/1900	1849.8	0.04	Regular Air	530.22	42.98	4.62	Grant	Thornton	Yukon	Corporate	Office Supplies	Appliances	Belkin F9M820V08 8 Outlet Surge	Small Box	0.56	04/08/2011	15/04/1967
2631	19047	~39841%	High	01/01/1900	67.49	0.06	Regular Air	-22.82	55.48	14.3	Adam	Hart	Yukon	Corporate	Office Supplies	Paper	Xerox 194	Small Box	0.37	29/01/2009	13/06/1967
2632	19047	~39841%	High	03/01/1900	6.76	0.02	Regular Air	-4.28	1.68	1.57	Adam	Hart	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Newell 323	Wrap Bag	0.59	30/01/2009	02/05/1967
2647	19143	~41217%	High	03/01/1900	2421.02	0.07	Delivery Truck	-1943.17	810.98	16.06	Ed	Braxton	Yukon	Home Office	Technology	Office Machines	Okidata ML591 Wide Format Dot Matrix Printer	Jumbo Drum	0.56	05/11/2012	15/10/1967
